s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,loc
564,713,595,591,566,586,471,531,769,1054,414,475,792,899,390,444,436,461,545,613,728,378,2157,583,1286,223,697,9
565,713,595,593,566,585,471,531,771,1054,415,474,792,899,391,443,436,462,545,612,728,379,2156,581,1286,223,694,9
565,713,595,593,563,587,472,529,770,1053,414,474,792,899,391,444,437,464,545,612,725,379,2155,587,1287,222,695,9
565,714,596,591,565,586,469,527,770,1054,416,475,792,899,391,444,437,463,545,612,726,380,2156,582,1285,223,696,9
564,714,595,590,564,585,472,530,771,1053,416,474,797,899,387,444,436,463,546,613,725,379,2156,587,1286,223,696,9
565,713,595,592,563,587,471,528,772,1054,415,474,791,899,391,445,437,463,546,613,726,378,2154,583,1287,222,696,9
564,712,595,594,564,585,473,528,769,1054,415,475,792,899,387,444,437,463,544,612,727,378,2155,582,1285,222,695,9
564,714,595,591,566,585,474,530,769,1055,415,476,792,899,388,444,437,463,545,612,728,379,2158,587,1286,222,695,9
565,713,595,593,566,585,470,530,769,1055,414,474,792,899,391,444,437,463,545,613,726,378,2158,588,1286,223,696,9
565,713,595,594,564,586,473,527,771,1057,414,475,797,899,387,444,436,463,544,612,729,379,2157,582,1286,222,694,9
565,714,596,592,564,585,472,529,771,1055,415,474,792,899,388,444,437,462,544,612,726,379,2156,583,1286,223,694,9
565,714,595,593,564,586,472,529,770,1055,415,474,792,899,387,445,437,463,545,612,726,378,2156,583,1287,223,696,9
564,713,595,593,566,587,471,530,770,1053,414,474,792,899,391,443,437,463,545,612,728,379,2158,582,1285,222,695,9
564,713,595,591,566,585,474,528,771,1054,415,474,792,899,391,444,437,463,546,612,726,379,2157,582,1285,222,694,9
565,714,595,591,566,585,476,530,771,1053,416,474,792,899,390,444,436,463,545,612,726,380,2158,588,1286,223,695,9
565,713,595,591,564,586,471,529,771,1054,414,474,792,899,391,444,437,463,544,613,726,378,2156,584,1285,223,696,9
565,713,597,593,563,586,472,527,771,1054,414,474,792,898,391,444,436,463,546,613,726,378,2156,587,1285,222,695,9
565,714,597,593,564,586,474,530,769,1054,415,474,792,899,390,444,436,463,545,613,726,379,2158,584,1287,223,696,9
565,714,595,592,564,586,472,527,769,1055,415,474,792,899,390,445,436,462,545,613,725,378,2154,583,1285,223,696,9
565,711,595,595,565,587,471,532,771,1054,415,474,792,899,386,444,436,462,546,613,728,378,2155,583,1286,222,695,9
565,713,595,591,564,587,471,527,769,1053,414,474,792,899,391,444,436,463,544,613,728,378,2156,582,1287,223,696,9
564,713,595,591,565,585,472,530,769,1054,415,474,792,899,387,443,436,463,545,612,727,379,2156,587,1285,222,697,9
564,713,595,591,565,586,470,527,771,1054,415,474,792,899,387,444,436,462,545,612,726,379,2155,586,1287,222,695,9
564,711,595,593,565,585,474,530,770,1054,412,474,792,899,387,444,437,463,545,613,727,378,2155,583,1286,222,697,9
564,712,594,590,563,585,474,527,771,1054,414,474,792,899,390,444,437,462,546,613,724,379,2164,581,1285,223,696,9
564,714,596,592,564,585,473,531,772,1054,416,474,792,899,389,444,436,462,545,613,727,379,2157,583,1285,223,696,9
565,713,596,592,563,586,472,529,769,1056,416,475,797,899,391,444,436,462,545,613,729,379,2153,583,1286,222,693,9
564,713,595,591,564,587,471,527,769,1055,412,474,792,898,390,444,436,462,545,612,729,379,2152,582,1285,223,696,9
565,711,595,594,566,586,472,527,771,1055,415,474,797,899,390,444,436,463,545,612,726,378,2154,588,1287,222,695,9
564,712,595,592,566,585,471,529,772,1053,414,475,792,899,390,444,436,463,545,612,728,378,2156,588,1286,223,694,9
564,713,595,591,564,586,473,530,769,1053,413,474,797,899,390,444,436,463,545,612,729,379,2155,586,1284,222,694,9
564,713,596,594,563,585,474,528,771,1055,414,474,792,898,387,444,436,463,545,612,725,377,2154,582,1285,222,697,9
565,711,596,593,566,586,473,527,771,1055,414,474,792,899,390,444,436,463,544,613,726,378,2154,581,1286,222,695,9
565,713,595,590,564,586,471,530,769,1054,414,475,792,898,391,444,436,463,545,612,728,379,2153,583,1285,222,697,9
564,713,595,590,565,587,474,527,770,1055,414,474,792,899,390,442,437,464,546,612,726,379,2151,587,1285,223,693,9
565,714,595,593,564,585,472,527,772,1054,414,475,792,899,390,444,436,464,545,612,728,379,2152,587,1285,222,694,9
564,713,595,592,566,586,470,529,769,1054,417,475,792,899,385,444,437,463,545,613,726,379,2155,583,1285,223,696,9
564,714,595,590,566,585,469,527,769,1053,415,473,792,898,387,444,437,463,545,612,728,379,2155,587,1283,223,695,9
564,713,595,592,565,585,474,528,770,1054,415,474,792,898,390,443,437,464,546,612,726,379,2158,588,1286,222,696,9
565,712,595,593,563,586,470,530,771,1055,415,475,792,899,390,444,437,464,545,613,727,380,2155,582,1285,222,697,9
564,711,595,593,563,585,469,527,771,1054,416,474,792,898,390,443,437,465,544,612,723,379,2155,583,1286,223,695,9
564,712,595,593,564,586,475,527,769,1053,415,476,792,898,389,444,437,464,543,612,723,379,2155,582,1286,222,694,9
565,714,595,593,565,587,471,527,769,1053,414,475,792,898,389,444,437,464,545,613,727,380,2155,582,1285,222,694,9
565,712,595,593,563,587,474,527,769,1054,415,475,792,899,390,444,437,464,544,613,726,379,2154,583,1284,222,695,9
564,713,595,590,565,586,473,530,771,1053,416,475,792,899,391,443,436,465,546,612,727,379,2152,582,1287,223,695,9
564,713,595,591,564,586,473,528,771,1055,414,475,791,899,391,444,437,465,545,612,728,378,2152,583,1285,223,695,9
563,712,595,594,566,585,471,528,772,1054,412,474,792,899,388,444,437,464,544,612,725,379,2153,582,1286,223,694,9
565,713,595,593,566,586,473,527,770,1055,414,475,792,898,390,444,437,465,545,613,727,378,2150,583,1286,222,694,9
565,711,595,592,565,587,474,530,769,1053,414,475,792,898,391,442,437,465,545,612,729,379,2136,583,1286,223,696,9
565,711,595,593,564,586,470,527,771,1054,415,474,792,898,387,445,437,465,544,613,727,379,2130,583,1285,223,694,9
564,713,595,594,565,585,471,528,771,1054,416,475,792,899,388,446,437,465,545,612,726,380,2130,587,1286,223,694,9
565,713,595,593,563,586,474,528,772,1054,415,474,792,899,387,444,437,464,545,613,727,380,2131,587,1285,222,696,9
565,714,598,595,563,587,474,533,769,1054,415,474,792,899,389,443,436,464,545,612,726,378,2154,586,1286,222,696,10
565,714,595,597,566,587,474,534,770,1053,416,474,792,899,391,442,436,462,545,613,728,379,2149,587,1286,223,694,10
565,713,595,596,563,587,472,533,769,1054,413,474,792,899,391,441,437,461,545,613,727,379,2137,587,1286,222,695,10
565,713,599,597,566,586,476,533,770,1055,416,474,792,899,390,442,437,461,545,613,726,379,2134,588,1285,223,696,10
564,714,597,595,564,586,473,535,771,1054,414,475,792,899,391,442,436,462,546,612,729,380,2137,587,1285,223,695,10
565,713,595,594,564,585,475,533,771,1055,416,474,792,898,390,442,436,462,546,612,726,379,2135,583,1286,223,696,10
565,713,595,596,565,586,473,535,769,1054,414,474,797,899,390,442,436,462,545,612,727,379,2137,582,1286,223,696,10
565,715,598,596,566,587,473,534,771,1054,416,475,797,899,388,442,437,462,546,613,727,379,2135,583,1285,223,694,10
564,713,595,597,565,588,475,533,770,1055,415,475,792,899,390,442,438,460,545,613,726,379,2135,583,1286,223,695,10
564,713,595,593,563,587,475,535,769,1054,415,475,792,898,390,441,437,460,545,612,726,379,2136,581,1286,223,695,10
565,712,597,595,563,587,472,534,771,1053,414,474,792,899,391,442,437,459,546,612,726,379,2137,583,1286,222,695,10
565,714,595,597,563,585,474,533,772,1055,416,474,792,899,387,442,436,459,546,613,726,378,2134,583,1286,223,695,10
564,712,597,597,564,586,475,534,772,1055,415,475,792,898,388,441,436,462,545,613,727,379,2135,582,1286,223,695,10
564,714,596,597,563,585,474,533,770,1054,414,474,792,899,390,442,436,463,546,613,729,379,2136,581,1285,222,695,10
564,712,595,594,566,585,473,534,769,1054,414,473,792,899,393,441,437,462,546,613,728,380,2135,588,1285,222,695,10
565,712,595,597,565,586,471,533,770,1055,416,474,792,899,390,442,436,463,546,612,728,379,2134,587,1286,223,695,10
565,713,595,597,563,587,474,533,771,1054,415,475,792,899,390,442,436,463,545,612,727,378,2134,582,1287,223,696,10
565,713,598,596,566,587,473,533,771,1057,415,474,792,899,391,442,436,463,545,613,728,377,2132,588,1285,223,695,10
565,714,595,597,564,587,475,533,770,1055,414,474,792,899,390,442,437,463,545,613,727,379,2133,582,1286,222,696,10
565,714,596,597,566,585,473,535,771,1054,414,475,792,898,390,442,438,460,546,613,726,378,2132,582,1286,223,696,10
564,712,597,597,566,587,474,536,769,1054,417,475,792,899,387,443,437,463,545,613,727,379,2132,583,1285,223,694,10
564,713,595,597,564,587,475,533,770,1055,415,474,792,898,387,442,437,462,545,613,726,380,2129,581,1286,223,695,10
565,714,596,595,565,587,473,536,770,1055,414,474,792,899,391,442,437,463,545,612,725,379,2131,587,1287,222,697,10
565,714,598,593,564,587,472,534,770,1055,414,475,792,899,388,442,437,463,544,613,723,380,2135,588,1287,222,693,10
565,713,597,594,565,588,473,533,770,1056,414,474,792,900,388,442,437,463,545,613,723,379,2135,587,1285,223,694,10
565,713,595,594,566,587,471,533,769,1054,414,474,792,899,387,441,437,462,544,612,726,378,2128,582,1286,223,696,10
564,713,595,597,563,586,475,533,769,1053,415,474,792,899,390,442,437,461,546,612,727,380,2129,588,1286,222,694,10
565,713,599,595,564,586,473,534,770,1054,414,475,792,899,389,443,438,462,544,613,727,379,2130,586,1285,223,695,10
563,713,595,596,566,587,474,535,769,1054,415,474,792,900,390,442,437,463,545,613,726,379,2132,587,1286,222,695,10
565,713,595,596,566,587,474,535,769,1054,416,474,797,899,390,441,437,463,545,613,727,378,2132,587,1286,223,694,10
564,714,595,596,564,587,472,534,772,1054,415,475,797,898,390,442,437,463,544,612,726,379,2132,586,1285,222,693,10
565,713,596,597,563,586,473,533,771,1053,414,474,792,900,388,444,437,462,545,612,726,378,2132,587,1286,222,693,10
565,713,596,596,564,585,473,533,770,1055,416,475,797,899,387,442,436,460,544,613,723,379,2130,587,1286,223,694,10
564,713,596,595,566,587,474,533,771,1056,416,474,797,899,390,442,436,460,545,612,723,378,2133,581,1286,223,695,10
565,713,595,597,565,587,475,533,770,1055,414,475,791,899,392,442,436,461,544,612,725,380,2131,583,1285,223,694,10
564,712,595,594,566,587,473,533,770,1053,413,475,792,899,387,442,436,462,545,613,726,379,2129,582,1286,222,697,10
565,713,595,595,564,585,471,533,769,1055,415,474,792,899,390,442,436,462,545,613,725,379,2131,586,1286,222,696,10
564,713,598,596,564,587,474,535,770,1053,416,474,792,899,390,442,436,462,545,612,729,380,2134,586,1286,222,696,10
564,712,595,598,564,586,472,534,771,1056,416,474,792,899,388,442,436,462,544,612,728,379,2134,583,1286,223,694,10
564,712,595,596,564,586,472,533,769,1054,415,475,792,899,388,442,436,462,545,613,726,379,2127,581,1286,223,695,10
564,713,595,597,566,586,474,533,771,1054,415,474,792,898,391,441,436,461,545,612,726,379,2130,588,1286,223,695,10
565,713,595,596,566,587,474,534,769,1054,414,474,792,899,390,441,437,463,544,612,726,378,2132,586,1285,223,697,10
564,713,595,595,563,587,472,534,769,1055,415,475,792,899,390,442,438,463,544,612,726,380,2135,582,1285,223,695,10
564,713,595,594,564,587,474,534,770,1053,416,474,792,899,390,442,437,462,545,613,725,379,2133,583,1286,223,695,10
565,713,595,596,563,585,473,535,771,1054,414,474,797,899,390,443,436,462,544,613,726,378,2128,582,1285,223,695,10
565,712,595,597,563,587,473,535,769,1054,415,475,792,899,390,442,436,462,545,612,726,378,2132,584,1286,222,696,10
564,717,595,594,566,586,473,533,769,1054,416,475,797,899,389,442,436,463,544,612,726,379,2132,588,1286,222,696,10
565,713,596,597,566,587,473,533,769,1054,415,474,792,899,390,442,436,462,543,612,726,378,2131,581,1285,222,695,10
564,712,595,596,563,586,473,534,771,1053,414,474,797,899,390,441,436,463,545,613,723,379,2128,583,1286,222,695,10
564,712,595,596,564,587,474,533,771,1053,415,475,792,899,387,442,437,460,545,613,726,379,2133,588,1286,223,696,10
564,713,596,597,564,587,476,533,771,1053,413,474,792,899,386,441,436,459,545,612,727,378,2132,588,1287,223,695,10
564,714,599,597,566,586,472,535,770,1054,415,474,792,898,388,442,436,460,546,612,726,379,2134,582,1285,222,695,10
565,712,597,596,564,587,474,533,771,1054,415,474,792,899,387,442,437,461,545,613,728,379,2133,585,1286,222,695,10
565,714,595,595,566,586,474,533,771,1053,414,474,792,898,391,442,438,462,545,613,728,379,2137,587,1286,223,694,10
565,711,598,596,566,586,475,533,769,1055,415,474,792,899,390,441,437,461,546,613,726,380,2133,583,1285,221,695,10
564,713,598,597,564,586,474,535,770,1056,415,474,792,899,389,442,437,460,545,613,727,379,2136,585,1287,223,696,10
564,713,595,597,565,586,475,533,770,1055,415,474,792,899,392,442,437,461,546,612,727,380,2137,587,1287,223,694,10
564,714,599,597,563,586,473,533,769,1054,415,474,792,899,387,443,438,462,545,612,727,379,2135,583,1285,223,695,10
564,714,599,597,563,586,472,534,771,1053,413,475,792,899,390,442,436,462,545,613,726,379,2134,582,1286,222,695,10
564,713,597,596,564,587,473,534,772,1054,415,474,792,899,390,441,436,463,545,612,729,380,2136,583,1287,223,694,10
564,710,598,596,565,586,472,533,769,1054,416,475,792,899,390,442,438,463,546,613,723,378,2133,582,1287,222,696,10
565,714,595,597,566,587,472,533,770,1053,414,474,792,899,387,442,438,463,546,612,726,379,2131,582,1287,222,696,10
565,713,597,597,563,587,476,536,771,1054,415,474,792,899,387,442,437,463,545,612,724,378,2133,583,1286,222,694,10
565,714,599,597,564,586,474,533,771,1054,414,474,797,898,387,442,437,463,546,612,726,380,2135,583,1283,222,695,10
565,714,597,597,564,585,473,534,769,1056,415,474,792,899,387,441,438,463,545,613,727,379,2136,588,1285,222,696,10
564,712,598,598,565,586,474,536,771,1054,414,474,797,899,387,442,437,464,546,612,725,379,2135,582,1286,223,695,10
565,713,598,597,564,586,475,534,770,1055,415,474,792,899,387,442,437,464,546,612,728,378,2139,587,1287,222,696,10
565,713,599,596,566,586,474,535,770,1054,413,474,792,899,391,442,438,465,545,613,727,379,2147,587,1285,221,695,10
565,713,597,598,566,586,475,535,770,1054,414,474,792,899,391,442,438,465,545,612,727,378,2152,582,1287,222,695,10
564,713,599,597,564,587,475,534,772,1055,415,475,792,899,390,442,436,463,546,613,727,380,2163,384,1286,223,695,11
564,714,595,597,565,586,473,535,771,1054,414,474,792,899,390,438,437,463,548,612,728,379,2160,439,1286,222,696,11
565,713,599,599,564,585,474,536,769,1055,413,474,792,899,390,436,437,463,545,612,726,377,2163,482,1285,222,695,11
564,714,596,597,563,586,475,534,771,1053,414,474,792,899,390,437,438,463,546,612,723,378,2162,460,1285,221,695,11
565,713,599,597,564,587,475,534,769,1054,416,475,792,899,391,436,436,463,545,612,726,379,2161,444,1286,222,697,11
564,713,598,599,566,587,475,535,769,1054,416,474,792,900,390,437,437,464,545,613,723,379,2160,475,1287,221,695,11
565,714,599,599,566,586,474,533,769,1055,415,474,797,899,392,438,437,463,543,612,728,378,2162,486,1285,223,694,11
565,715,596,598,566,586,475,533,769,1055,415,474,792,899,390,439,436,463,546,612,722,378,2163,491,1284,222,696,11
564,715,596,597,563,585,473,534,769,1055,415,476,792,899,388,439,437,463,546,612,726,378,2161,491,1286,223,696,11
565,712,598,597,564,587,475,536,769,1054,414,474,792,899,388,437,437,463,545,612,726,380,2162,487,1285,223,696,11
565,714,595,597,563,586,472,533,771,1055,415,474,792,899,391,438,438,465,544,612,727,378,2162,497,1284,222,696,11
564,714,595,597,563,585,473,536,770,1053,415,474,792,899,392,437,437,468,546,613,726,379,2162,498,1286,222,695,11
565,713,598,596,565,587,475,535,770,1054,414,475,792,899,391,438,436,467,545,613,727,378,2159,485,1285,222,695,11
565,714,598,597,565,586,474,534,769,1054,415,474,792,899,391,437,437,467,546,612,726,379,2160,483,1285,222,694,11
564,714,595,596,566,587,474,534,770,1055,415,475,792,899,389,437,436,466,545,612,727,378,2160,482,1287,221,694,11
564,715,598,598,563,587,473,534,772,1055,416,475,792,899,388,438,438,467,546,612,727,379,2160,485,1286,223,696,11
565,713,596,597,566,586,474,533,769,1055,416,474,792,899,387,437,437,467,545,612,727,379,2160,494,1286,222,693,11
565,713,595,596,564,585,474,536,771,1054,415,474,792,900,387,436,437,467,545,612,729,377,2159,505,1285,223,695,11
564,713,595,597,564,584,473,534,770,1053,415,474,792,899,387,436,438,467,545,613,728,377,2160,509,1286,223,696,11
565,714,597,597,564,585,474,534,772,1055,415,475,792,899,389,438,437,467,545,613,726,379,2158,501,1286,222,695,11
564,714,595,596,566,585,473,533,770,1053,415,474,792,899,388,437,437,468,546,613,726,379,2158,506,1286,221,695,11
564,713,595,598,565,585,475,535,771,1054,415,474,792,898,390,439,438,468,545,612,725,380,2160,499,1286,222,696,11
565,713,598,597,564,585,474,535,769,1055,415,475,797,899,391,439,436,467,545,613,723,379,2156,486,1287,222,695,11
565,713,599,598,564,587,472,533,771,1054,415,474,792,899,390,436,437,467,545,613,727,378,2155,486,1285,223,696,11
565,713,596,598,566,587,475,534,769,1053,415,474,797,898,391,438,437,467,545,612,728,378,2158,498,1286,222,696,11
564,713,599,597,564,585,474,534,769,1056,414,475,792,899,390,439,438,467,545,612,725,379,2159,507,1285,223,694,11
564,713,596,598,565,587,471,533,771,1053,414,474,792,899,391,437,437,467,545,613,727,379,2157,511,1285,223,695,11
565,713,595,596,566,586,475,533,770,1054,415,474,792,899,391,438,437,467,546,613,727,379,2156,504,1286,223,696,11
565,713,599,597,564,586,474,535,772,1054,415,474,792,899,387,438,437,467,544,612,725,379,2161,495,1286,223,696,11
565,714,596,598,563,586,474,534,771,1055,416,476,792,899,390,438,438,466,545,613,726,379,2158,493,1285,222,695,11
564,712,597,597,565,584,473,533,770,1054,416,474,797,898,388,437,437,465,545,612,727,377,2157,493,1285,223,696,11
565,711,596,598,565,586,474,535,770,1053,414,474,792,899,387,438,437,466,544,612,727,379,2157,493,1286,222,693,11
565,712,598,596,565,585,474,534,770,1053,413,474,797,899,391,438,437,465,545,612,728,379,2160,494,1285,221,696,11
565,714,597,598,564,585,475,535,769,1053,414,475,792,898,390,436,437,465,545,612,726,379,2159,506,1285,223,696,11
565,714,598,597,565,585,473,533,771,1056,415,475,792,899,390,437,437,466,544,612,726,379,2156,500,1287,223,695,11
564,712,598,597,565,587,473,534,769,1053,415,474,792,899,390,437,438,467,545,612,728,379,2158,501,1285,223,694,11
564,713,596,598,566,587,475,534,769,1055,415,475,792,898,390,439,438,467,546,613,726,379,2157,496,1285,222,694,11
565,714,598,597,564,586,475,533,770,1053,416,475,792,898,390,439,437,467,544,613,728,378,2156,498,1286,223,697,11
565,713,599,597,563,587,473,535,770,1053,416,475,792,899,387,438,437,467,544,612,723,377,2158,500,1285,221,695,11
564,713,598,597,566,586,473,534,769,1054,413,474,792,899,388,439,438,467,545,612,728,377,2158,496,1286,222,693,11
565,714,596,598,564,587,475,535,770,1054,415,475,792,899,388,440,437,467,544,613,727,378,2155,494,1286,223,695,11
564,712,598,598,564,586,473,535,769,1054,416,474,792,899,390,436,437,467,545,612,728,378,2157,496,1285,222,695,11
